<http://dbpedia.org/resource/Carlos_Bea>,Carlos Bea,carlos tiburcio bea born april 18 1934 is a federal judge on the united states court of appeals for the ninth circuit he was appointed to that court by president george w bush in 2003 to replace judge charles edward wigginsbea was born in san sebastian spain and emigrated with his family in 1939 to cuba while present under a nonimmigrant visa he studied at stanford university and received his ba there in 1956 he joined delta tau delta international fraternity while at stanford in 1952 bea represented cuba as a member of the countrys basketball team in the helsinki olympics upon his return he was put into deportation proceedings for allegedly avoiding the draft bea suggested to the immigration judge that he be drafted to cure the apparent violation but the judge refused as the korean war had already ended bea won his appeal at the board of immigration appeals opining that the lower court had abused its discretion after having his residency reinstated and accumulating the requisite physical presence bea petitioned for and became a naturalized citizen in 1959 he attended stanford law school and received his jd in 1958 he was in private practice in california after that but in 1990 he became a trial judge on the san francisco superior court he served there until his appointment to the ninth circuit in 2003bush nominated bea to the ninth circuit on april 11 2003 the united states senate then confirmed him on september 29 2003 by a vote of 860 and bea received his commission on october 1 2003bea had previously been nominated in 1991 to be a federal district judge for the united states district court for the northern district of california by president george h w bush but he never received a vote in the senatehis son is olympic rower sebastian bea
<http://dbpedia.org/resource/Hossein_Modarressi>,Hossein Modarressi,hossein modarressi is a leading muslim jurist born in qom iran he attended the islamic seminary at qom where he received a complete traditional islamic education in islamic philosophy theology and law ending with a certificate of ijtihad the highest degree in islamic religious tradition he also taught there for many years before pursuing his secular education which ended in 1982 with a d phil from oxford university he has been a professor at princeton university since 1983 where he is bayard dodge professor of near eastern studies he has simultaneously been golestaneh fellow at st antonys college oxford since 1988 and a senior research scholar at the school of international and public affairs of columbia university since 1990 he has also occasionally taught at other institutions such as ecole des hautes etudes en sciences sociales in paris yale law school and harvard where he was the custodian of the two holy mosques visiting professor of law at harvard law school in 2007he is a prolific author of some thirty books and many articles in english arabic and persian his books in english include kharaj in islamic law london 1983 an introduction to shii law london 1984 crisis and consolidation in the formative period of shiite islam princeton 1993 and tradition and survival a bibliographical survey of early shiite literature oxford 2003
<http://dbpedia.org/resource/Joseph_Massucci>,Joseph Massucci,joseph massucci born in pittsburgh pennsylvania is the author of several bestselling technothrillers he has written more than 2200 articles for corporate and trade publications on a variety of topics and he is now founder and owner of safari multimedia llcmassuccis first novel codealpha leisure books 1997 describes saddam husseins biological terror attack on united states soil on the eve of war with iraq the book is described as a heartpounding technothriller about a beautiful and brainy biochemist whose inadvertent creation a genetically engineered virus known as saint vitus becomes a terrible weapon of revenge for the middle easts most dangerous terrorist with nonstop action cuttingedge medical science romance and the very real specter of domestic terrorism the book has garnered rave reviews from critics and readers alike with a first printing of 70000 copies totally believable says kirkus reviews usa today this fiction can become reality our reality most recently the book was translated and published in polish by amber press as kod alfahis second novel a sequel to codealpha titled the millennium project leisure books 1998 was touted as one of the most popular books about year 2000 and the millennium timeanddatecom the herald tribune pasadena says this thriller takes readers on a ride made even more compelling by the idea that its events could really happen a good read with plenty of bang for your millennium buck the book was translated and published internationally
<http://dbpedia.org/resource/Gregory_Charles_Rivers>,Gregory Charles Rivers,gregory charles rivers chinese cantonese ho kwok wing born 1965 is a hong kong actor of australian heritagegrowing up in katoomba he moved to hong kong in 1987 before finishing a medical degree at university of new south wales speaking fluent cantonese he was a tvb actor until 2008 practically every major character who is a foreigner no matter the time period or whether frenchenglish or persian in tvb dramas is played by him he has also appeared on stage as protagonist in 2005 the aussie often says that in hong kong hes found americahis chinese name is made up of the chinese equivalent of his surname rivers and the name of his idol leslie cheung kwok wing he is also a frequent youtube poster having his own prolific number of video clips of himself and his many colleagues within the hong kong media industryin a tv interview aired on 19 march 2007 on the hong kong terrestrial channel tvb gregory rivers mentioned his reason for learning cantonese was his association with hong kong cantonese speaking friends during his time at university at the age of 20 years old it was this close friendship which led him to become more interested in the learning the language when he first heard the songs sung by leslie cheung kwok wing inspiring him to learn the words so he could sing itin october 2007 rivers was one of the four nonchinese tv actors featured in an indepth interview and feature story hello neighbour in muse discussing his sense of cultural identity and how he sees his work
<http://dbpedia.org/resource/Angela_Conner>,Angela Conner,angela conner frbs is an english sculptor who works in london conner has exhibited internationally and has large scale sculptures in public and private collections around the worldin her early life as a sculptor conner assisted barbara hepworthangela conners kinetic sculptures are concerned with utilizing natural elements like water sun gravity or wind to create mobiles that entice viewers to stop and watch their gentle movement the movement of conners sculptures entirely depend on the natural forces they react with and not electricity if mankind were suddenly to die out and if as a result there were no artificial power the sculpture would still continue its pattern of opening and revealing then closing and embracing rob cassy garden designer describing revelation declared one of englands best water features by country life magazine in her long career conner has created many notable large scale kinetic sculptures which are entirely powered by natural forces conners 129 ft water and wind sculpture wave at park west dublin is possibly the tallest kinetic water and wind sculpture in europe conner is also well known for her enigmatic figurative work modeled from life which on an intimate and personal level probe the character behind the mask conner has created posthumous portraits but prefers to work from life working from life is a form perhaps of an osmosis it has to be done by instinct its not something you can do intellectually chatsworth house has a collection of 14 bronze busts located in the grounds including portraits of lucian freud the eleventh duke of devonshire harold macmillan roy strong and john betjeman conner was commissioned to sculpt from life hrh the queen of england elizabeth ii by the knights of the garter to celebrate the queens 80th birthdaywhile there are many notable public sculptures created by conner include yalta victim memorial twelve responses to tragedy featuring at the va conners statue of laurence olivier playing hamlet was commissioned to celebrate the centenary of his birth and is located on the south bank opposite the national theatre
<http://dbpedia.org/resource/Erik_Marcisak>,Erik Marcisak,erik marcisak pronounced marseesack born march 17 1978 in queens ny is an american writer sketch comedy producer actor and vip customer of david gagnon taxi based in charlottetown pei erik marcisak was named one of back stages top ten comedy best bets in 2005 for producing the controversial sketch comedy show saturday night rewritten which used the previous nights saturday night live as a creative jumpingoff point for an entirely new sketch show that was written rehearsed and performed within 8 hours the next day saturday night rewritten ran in nyc from 20032006 20042006 erik marcisak produced managed the theater company known as juvie hall he produced and helped create several shows such as sara schaefer is obsessed with you the midnight kalan and saturday night rewritten some comedic writers and performers who did shows at juvie hall included sara schaefer elliott kalan brock mahan amanda melson dan mccoy and rick younger juvie hall received an emerging comics of new york award for best venue in 2005 he also likes turtlesfrom 20022004 marcisak ran above kleptomania a theater company devoted to improv and sketch comedy shows that was in a space known then as show world the space changed its name to the laugh factory times square he and his associate producer joe guercio produced more than 700 performances above kleptomania was named by time out new york magazine in their best of 2003 issue as best local development in comedyin 2004 marcisak was the talent coordinator for the bass ale red triangle comedy tour he was in charge of their national search for the best improv and sketch comedy teams in san francisco los angeles chicago atlanta boston and new york cityin 2006 at the toronto international film festival it was revealed that erik marcisak played the role of eric rost a fictional filmmaker in the jt petty film sman the other interview subjects in the mostlytrue horror documentary were identified accurately many early reviews of the film treated erik rost as a real person and not a charactersince 2006 he has been a writer at longtail studios a video game company hes worked on tna wrestling iphone mobile football u iphone speed daters mobile and an unannounced nintendo ds game
<http://dbpedia.org/resource/Daniel_Falzon>,Daniel Falzon,daniel lawson falzon born 16 march 1994 is a professional motorcycle racer from adelaide australia he competes in the australian supersport championship as a privateer in the jon daniels racing team aboard the caterpillar epsa yamaha yzfr6 he is the current 2013 australian supersport champion and also the 2012 australian superstock 600 championin 2012 daniel won the asbk superstock championship by 725 points and secured the lap record at 3 of the 4 tracks visited the same year he was also a contestant on the one hd tv program the ultimate rider in 2013 he moved up to the highly contested supersport category with hopes of finishing in the top 5 as the rookie in the class he surprised everyone by leading every round and eventually winning the supersport championship one of the youngest riders to have ever done soin 2014 daniel again be competed in the australian superbike championship in the supersport class which he won to become the first person to win the australian supersport championship back to back in addition he competed in the high exposure phillip island championship which is run in conjunction with the australian rounds of the world superbike wsbk and motogp championships at the australian round of the motogp championship daniel won all 3 races to secure his 5th national title in 6 years
<http://dbpedia.org/resource/Conrad_Phillip_Kottak>,Conrad Phillip Kottak,conrad phillip kottak born october 6 1942 in atlanta georgia is an american anthropologist he earned his phd from columbia university and he did extensive research in brazil and madagascar visiting societies there and writing books about themhe then wrote several textbooks including window on humanity a concise introduction to anthropology madagascar society and history and anthropology the exploration of human diversity and cultural anthropology which are often used by colleges and high schools in the united states he is currently an anthropology professor at the university of michigan where he has been teaching since 1968 he believes that various american legends and stories such as star trek star wars and the thanksgiving story are growing into a type of mythology which someday might be comparable to greek roman or other stories which today are considered to be mythskottak has received several honors for his work among these awards is an excellence in teaching award by the college of literature sciences and the arts of the university of michigan in 1992 and the american anthropological association aaamayfield award for excellence in the undergraduate teaching of anthropology in 1999 he was elected to the membership of the national academy of sciences in 2008
<http://dbpedia.org/resource/Marilyn_Hall_Patel>,Marilyn Hall Patel,marilyn hall patel born 1938 is a retired federal judge who presided in the us district court for the northern district of california she was chief district judge of that jurisdiction from 1997 until 2004 and heard several notable cases during that timepatel was born marilyn hall in amsterdam new york she obtained a ba from wheaton college in 1959 and a juris doctor degree from fordham university in 1963from 1963 until 1967 she worked as an attorney in private practice in new york city from 1967 until 1971 she was general counsel for the us immigration and naturalization service in san francisco she then returned to private practice in san francisco during which time she was counsel for the national organization for women before becoming adjunct professor of law at the university of california hastings college of the law where she remained until 1976 in 1976 she was appointed to the bench of the municipal court for the oaklandpiedmont judicial district a position she held until 1980 on may 9 1980 president jimmy carter nominated patel to fill the seat vacated by lloyd hudson burke on the us district court for northern california she was confirmed by the united states senate in june of that year she was the chief district judge for the northern district from 1997 until 2004 the first woman to hold the position as well as the districts first female judge upon her appointment in 1980 her replacement as chief district judge was judge vaughn r walker who has also retired from the federal benchin 1966 she married indianamerican banker magan c patel the couple have two sons brian and gian patel won the california women lawyers rose bird memorial award in 2003
<http://dbpedia.org/resource/Qiu_Zhijie>,Qiu Zhijie,qiu zhijie born 1969 is a contemporary chinese artist who works primarily in video and photography overall qius work suggests the struggle between the forces of destiny and selfassertion other common themes are social fragmentation and transienceqiu was born in 1969 in fujian province in 1992 he graduated from the printmaking department at zhejiang academy of fine arts hangzhou he now lives and works in beijingthe artists breakthrough exhibition was in 1992 with chinas new art post1989 at the hanart gallery and hong kong arts centre by 1999 his work began receiving overseas interest with his inclusion in revolutionary capitals beijinglondon at the institute of contemporary arts london in 2007 he had his first solo exhibition in the united states at the new york gallery chambers fine artin 2005 his work was exhibited in the victoria and albert museums between past and future new photography and video from china including tattoo 1 which explores qius assertion that in our mediasaturated age signs and codes have overpowered actual human beings and our bodies have become merely their vehicles the character bu meaning no is written across the artists body and on the wall behind him creating the illusion that it floats free of the body
<http://dbpedia.org/resource/Allison_Booth>,Allison Booth,alison booth is the author of the jingera trilogy which comprises the three novels stillwater creek the indigo sky and a distant land written by alison booth an australian author and academic all three novels are set in the fictional coastal town of jingera hence the trilogys titlethe novels published by random house australia span the years from 1957 to 1971 the first book in the trilogy is stillwater creek 2010 which captures a particular time in australian history memories of the war are still relatively fresh communism is the new fear and social mores are still very conservativein an interview booth is quoted as saying about the town of jingera i like to think of it as a stage on which a few actors play out the universal stories translated into french les rivages du souvenir by helene collon for publication by presses de la cite in 2011 this novel was also highly commended in the 2011 act book of the year award and has been published as a select edition in 2011 by readers digest in australasia and in the ukthe second novel the indigo sky 2011 is set in late 1961 booth uses jingera as a microcosm for the social and political issues faced by postwar australia she weaves the gritty issues of paedophilia racism and postwar trauma into her first book and the removal of aboriginal children and bullying into her second book but manages to maintain a light and hopeful tonethe final book in the trilogy is a distant land 2012 set in jingera sydney and cambodia in 1971 human rights civil liberties and war are a particular focus in this most recent booka distant land expands the characters horizons nationally and internationally exploring the darkest themes in the greatest depth through that darkness as is the case in all of booths novels there is hope that the good in us all will prevail
<http://dbpedia.org/resource/Yolande_Thibeault>,Yolande Thibeault,yolande thibeault born october 8 1939 in montreal quebec is a journalist and politician in quebec canada she was elected a member of parliament of the canadian house of commons for the saintlambert riding in the 1997 general election she was reelected in the 2000 election with considerable majority over other candidatesshe is a former freelance journalist for the canadian press she also volunteered as assistant to the chief organizer of the no committee in saintlambert during the 1995 quebec referendum and was a volunteer on the yes committee during the 1992 charlottetown accord referendum she served as cochair for jacques saadas federal election campaign in the 1993 election and was city leader for the quebec liberal party in saintlambert for the 1994 provincial electionduring her first mandate as member of parliament mp she was assistant deputy chair of the committees of the whole house for her second term she was vicechair of the standing committee on official languages a member of the standing committee on human resources development and the status of persons with disabilities chair of the prime ministers caucus task force on seniors chair of the canadagermany friendship group chair of the canadacyprus friendship group executive member of the canadafrance interparliamentary association and executive member of canadaafrica parliamentary group she won the liberal nomination for saintlambert in 2004 against carole marcil she was subsequently defeated in the election of 2004 losing by 5370 votes to africanborn sovereigntist maka kotto of the bloc qubecois thibaults defeat was remarkable both because the riding had been considered a liberal fortress and because of her large majority in 1997
<http://dbpedia.org/resource/Annie_Ernaux>,Annie Ernaux,annie ernaux born in lillebonne seinemaritime on 1 september 1940 is a french writershe won the prix renaudot in 1984 for her book la place an autobiographical narrative focusing on her relationship with her father and her experiences growing up in a small town in france and her subsequent process of moving into adulthood and away from her parents place of originas a child annie ernaux lived in yvetot in normandy very early in her career she turned away from fiction to concentrate on autobiography her work combines historic and individual experiences she charts her parents social progression la place la honte her adolescence ce quils disent ou rien her marriage la femme gele her passionate affair with an eastern european man simple passion her abortion lvnement alzheimers disease je ne suis pas sortie de ma nuit the death of her mother une femme and breast cancer lusage de la photo ernaux also wrote lcriture comme un couteau which should be understood as writing as sharp as a knife with frdricyves jeannether latest novel les annes gallimard 2008 is considered her magnum opus and was very well received by the french critics in this latter book ernaux writes of herself in third person point of view elle for the first time she gives a vivid look at french society from after second world war until today it is the poignant social history of a woman and of the society she lived in the female character in the book has looked death in the eye she describes what she realizes will soon be disappearing and how relative that all is if she should disappear toomany of her works have been translated into english and published by seven stories press ernaux is one of the seven founding authors of the press from which it got its name
<http://dbpedia.org/resource/Tom_Bradley_(author)>,Tom Bradley (author),tom bradley is an american novelist essayist and writer of short stories he is the author of the sam edwine pentateuch a fivebook series various volumes of which have been nominated for the editors book award the new york university bobst prize and the awp award series in the novel tom bradleys nonfiction is regularly featured by arts letters daily and has also appeared in saloncom mcsweeneys internet tendency and ambit magazine he has been characterized as an outsider by the la times book bloghis sixth book fission among the fanatics was named nonfiction book of the year 2007 by 3am magazine with the citation a literary giant among pygmies npr commentator andrei codrescu called this book the first appearance of a genre so strange we are turning away from naming it the publication of his seventh book lemur by raw dog screaming press is part of the bizarro fiction movement according to the advocate lemur could do as much to raise the rainbow flag as two mediumsize midwestern stonewall day parades tom bradley has meanwhile contributed to the theoretical elucidation of the bizarro aesthetic with his criticism and his interviews his eighth novel vital fluid is based on the life writings and performances of stage hypnotist johnivan palmer and was published by crossing chaos enigmatic inkhis twentieth book family romance illustrated by nick patterson is forthcoming from debra di blasis jaded ibis press described by forbes magazine as a hotpoint where the novel is undergoing radical transformation to reflect its time
<http://dbpedia.org/resource/Cameron_Sharp>,Cameron Sharp,robert cameron sharp born 3 june 1958 is a scottish former sprinter in 1975 he won the scottish schoolboys 100 and 200 championshipsin 1978 he won a gold medal at the commonwealth games in edmonton in the 4 x 100 m relay alongside david jenkins allan wells and drew mcmasterhe went on to compete at the 1980 summer olympic games in moscow in the 100m 200m where he reached the semi finals of both sprints and was a member of the 4 x 100 m relay where the uk finished 4th in the final in a new british record he took the silver medal in the 200 m at the european championships in athens in 1982 narrowly losing the gold to east german sprinter olaf prenzler but beating another top east german frank emmelmann the 100 metre winner into bronze sharp also finishing 4th in the 100 metres final again narrowly missing out on a 2nd medal at these championships he went on to compete in the 1982 brisbane commonwealth games picking up 3 bronze medalsin the 100200and 4x100 relay where he again beat off top quality sprinters to secure the medals in all 3 sprintshe also competed at the world championships in helsinki in 1983 and again reached the semi finals of both the sprints narrowly missing out in places of the finals he was also scottish 100m and 200m champion with a famous 100 metre victory over 1980 olympic champion allan wells sharp also won 3 uk national championships the aaa 100 metres and was also the aaas indoor 60 metre championhe competed in his 3rd commonwealth games in edinburgh in 1986 where he won another bronze medal with the sprint relay team
<http://dbpedia.org/resource/Rajiv_Shah>,Rajiv Shah,rajiv raj shah born march 9 1973 is administrator of the united states agency for international development usaid he was confirmed by the senate on december 24 2009 in this role shah leads more than 9600 professionals in 80 missions around the world and manages an annual budget of over 22 billion usaid is focused on ending extreme povertyduring his years at usaid administrator shah has also led the humanitarian response of the united states to crisis such as the earthquake in haiti flooding in pakistan famine in the horn of africa refugees fleeing syria and the typhoon in the philippinesthis new model of development focused on partnership innovation and results is best exemplified by some of shahs signature priorities feed the future the child survival call to action power africa grand challenges for development development innovation ventures and usaid forward administrator shah has worked to ensure that usaids goals ending poverty and preventable childhood death and reducing the incidence of childhood hunger are accomplished through a partnership between public resources and private investors prior to his appointment at usaid administrator shah served as under secretary of agriculture for research education and economics and chief scientist on april 17 2009 shahs nomination was confirmed by the united states senate by unanimous consent on may 12 2009before serving in this administration shah worked in a range of leadership roles at the bill melinda gates foundation including director of agricultural development director of financial services leader of the strategic opportunities initiative and manager of the foundations 15 billion commitment to the vaccine fundshah announced on december 17th 2014 that he will be stepping down from his position at usaid in early 2015
<http://dbpedia.org/resource/Frits_Bolkestein>,Frits Bolkestein,frederik frits bolkestein dutch pronunciation fredrk frdz blkstin 13px born 4 april 1933 is a retired dutch politician of the peoples party for freedom and democracy vvd he served as a member of the house of representatives from 16 january 1978 until 5 november 1982 when he became state secretary for economic affairs from 5 november 1982 until 14 july 1986 in the cabinet lubbers i and again a member of the house of representatives from 3 june 1986 until 24 september 1988 when he became minister of defence from 24 september 1988 until 7 november 1989 in the cabinet lubbers ii he again returned to the house of representatives on 14 september 1989 and nine months later on 1 may 1990 he became the parliamentary leader in the house of representatives and the peoples party for freedom and democracy party leader he served in this position for eight years until 30 july 1998from 15 september 1999 until 22 november 2004 he was the european commissioner for internal market and services in the european commission bolkestein was responsible for internal market taxation and customs union issues some of the more politically sensitive items in his portfolio were the draft community patent regulation and the draft directives on the patentability of computerimplemented inventions and services in the internal market the socalled bolkestein directive which has become the focus of heated debate
<http://dbpedia.org/resource/Ren%C3%A9_Froger>,Ren%C3%A9 Froger,ren froger amsterdam 5 november 1960 is a dutch singerhe was born and spent his first years in the jordaan a neighbourhood in amsterdam his father bolle jan had a cafe that froger started performing in he began with ted de braak and mini en maxi and in 1987 he released his first single love leave me major success eluded him until winter in america entered the dutch top 40 in 1988 later that year he teamed up with the popular dutch band het goede doel to top the dutch charts 1 for three weeks in 1989 with alles kan een mens gelukkig maken everything can make a man happy a song for which in particular the refrain starting with een eigen huis een plek onder de zon a private home a place under the sun morphed into a community singalong evergreen from 1989 on he has released more singles with mixed results he started the tour pure more in amsterdam arena the stadium occupied by his favourite football team ajaxin 1997 he made a song with female singer anita doth who was part of the world famous group 2 unlimited the song was called thats when i stop loving you in 2005 he was diagnosed prostate cancer that resulted in several complications in the same year he stated collaborating with gerard joling and gordon in the opportunity formation de toppers rene represented the netherlands at the eurovision song contest 2009 in moscow as part of de toppers his daughter natascha got married in 2006 and gave birth to his first grandchild later that year
<http://dbpedia.org/resource/Lady_Clover_Honey>,Lady Clover Honey,lady clover honey is an american drag queen comedian and television correspondent who lives and works in new york born kevin clover welsh in totowa new jersey he moved across the hudson river to manhattan in 1998 lady clover honey is perhaps best known as an entertainment news reporter on the television program under the pink carpet a show that highlights gay nightlife and culture in new york city and is broadcast on nyc lifenyc media wnyetv and on wybe mind tv in philadelphia making her the first recurring drag personality to be regularly seen in a series on an official nyc media broadcasther film appearances include the casper andreas movies a four letter word 2007 between love and goodbye 2008 the big gay musical 2009 and violet tendencies 2010 along with shore thing 2008 directed by lovari farm girl in new york 2007 directed by j robert spencer and an englishman in new york a quentin crisp biopic she also appeared in a nonsexual celebrity cameo as a fashionista in the adultentertainment film michael lucas la dolce vita lady clover honeys theatrical credits include replacing the legendary lady bunny as rambunctious ministers wife charity divine in the acclaimed political comedy when joey married bobby with performances at the roy arias theater on west 43rd street in nycs broadway theater districtlady clover honeys notable live performances including being the first and only drag maestro conductor at carnegie hall where she took the baton to guide the orchestra and choir at a concert for the new york city gay mens chorus in december 2005 she also is known for hosting events at the annual fresh fruit festival the largest lgbt arts festival in new york city and for curating visual fine art and photography shows at the leslie lohman gay art foundation in soho nycs art district
<http://dbpedia.org/resource/Anne_Kellas>,Anne Kellas,anne kellas is a south african poet reviewer and editorshe was born in germiston in 1951 in what was then the transvaal now gauteng in south africa her earliest work appeared in 1968 but she began writing seriously in 1975 when she met up with a group of writers associated with lionel abrahams who at one stage called themselves the circle of eight this group gathered around lionel abrahams had included at various times the writers anne schuster sinclair beilis basil du toit debbie aarons novelist critic and editor ivan vladislavic academic and publisher shirley pendlebury michael gardiner francis faller and others an earlier incarnation of this group had included robert and eva royston who later moved to the ukanne kellass first book of poetry poems from mt moono was published by shirley pendleburys hippogriffe press in 1989 by this time kellas and her husband the journalistphotographerwriter giles hugo had already emigrated to australia in tasmania she served for many years as poetry editor for the small magazine famous reporter and from circa 2003 was web content editor for island formerly island magazine her second collection isolated states received funding from tasmanias arts funding body in 1993 and was later accepted for publication by australian poetpublisher tim thorne thornes cornford press was active until 2004 in publishing poets on the political left andor nonmainstream poets such as liz winfield and the late selwyn hughes and jenny boultmagenta blissin 1995 anne kellas and giles hugo had set up one of the first australian online magazines the write stuff which they jointly edit among its other content such as book reviews and interviews with writers their web site documents the vivid poetry landscape of tasmania with an online showcase of tasmanian poetry holding vignettes of over 40 tasmanian poetsin 2004 kellas established roaring forties press a small literary press which though based in tasmania australia published the posthumous collection of poetry by lionel abrahams chaos theory of the heart produced in conjunction with jacana media in johannesburg they also published the australian short storywriter geoffrey deans seventh collection the literary lunchsome of kellas poems have been set to music and recorded by tasmanian composer and classical singer matthew dewey
<http://dbpedia.org/resource/Gary_Fila>,Gary Fila,gary fila born 18 november 1981 is australian rules football field umpire in the australian football league prior to joining the senior list he umpired in the south australian national football league and officiated in both the 2005 and 2006 sanfl grand finals he made his afl dbut on 30 june 2007 in a match between fremantle and carlton at subiaco ovalat the end of the 2008 afl season fila was delisted from the afl panel after 16 matches however he spent 2009 and 2010 working hard to improve in the sanfl in a bid to remake the afl his effort was rewarded when he umpired the 2010 sanfl grand final alongside richard williams 11th grand final and leigh haussen who was making his grand final debut he also won south australias most prestigious umpiring honour that year the golden whistle ranking him as the best field umpire in the statefila subsequently retrialed for the afl and was rewarded with a rookie spot whilst this was a step in the right direction it meant he had to have another successful year at sanfl level he did so umpiring his 4th sanfl grand final in 2011 alongside colin rowston 2nd and haussen 2nd at the start of 2012 fila was offered a senior spot on the afl list and had a successful return season umpiring 20 matches 1at the beginning of february 2014 gary fila was appointed as the new afl queensland state umpire manager in his new role fila will oversee the development of the states neafl and qafl umpires with the view to giving them the best possible chance of making the afl ranks as well as ensuring there is a clear pathway through community football to elite umpiringthe former sanfl umpire replaces cameron nash who has become the afl victoria umpires managerlast season fila volunteered his time assisting the sanfl umpiring department with recruitment campaigns liaising with schools to entice more young people to pick up the whistleoriginally planning to head back to the sanfl and strive towards umpiring his 200th sanfl game he opted to instead head down the coaching path in 2014fila will draw on his experiences mentoring and developing umpires in the sanfl as he takes on the role of coaching queenslands top flight officialsonly giving up umpiring at the end of last season mr fila has a strong understanding of the demands on high level umpires and will take an active role in training and drills throughout the yearafl queensland ceo michael conlan said he was delighted with the appointmentgary is a great addition to the umpiring department here in queensland he said given his extensive experience within a high performance environment with the sanfl and the afl he is fully aware of what it takes to get to the top and will be able to instil that into our neafl and qafl umpiring grouphis background in his nonumpiring portfolio in business development will be beneficial in leading our umpiring department
<http://dbpedia.org/resource/Roger_James_(footballer)>,Roger James (footballer),roger james born 21 october 1975 is a former australian rules footballer who played for port adelaide football club in the australian football league afljames debuted during port adelaides inaugural afl season and made a name for himself as a tough midfielder the brother of former adelaide crows player brett james roger displayed immense talent throughout his careerafter suffering a succession of groin injuries throughout the 2003 afl season james returned early in the 2004 afl season playing every game from round seven onwards and was one of the best players during port adelaides maiden premiership win that yearin 2005 things took a turn for the worse though with james knee cartilage deteriorating in condition after round 18 limiting him to only 10 games for the seasonin late august 2005 port adelaide announced that due to the condition of the knee they would not be offering james a contract for the 2006 afl season and on medical advice james was forced to retire at only 29 years of age ive spoken to a couple of doctors and theyve advised me that it is in my best interests to give football away now so that further down the track ill be able to live a normal life he said
<http://dbpedia.org/resource/Aled_de_Malmanche>,Aled de Malmanche,aled peter de malmanche born 11 september 1984 in palmerston north new zealand is a new zealand rugby union footballer he plays at hooker for stade franais in the top 14 he signed in 2011 from the chiefs in super rugby and waikato in the air new zealand cup he has also played for new zealand he can also play as a prop on both sides of the scrum he was also qualified to play for wales through his welsh grandparents but became ineligible after his all blacks debut however with ioc rules taking precedent for rugby following its inclusion in the 2016 olympics de malmanche will be eligible for wales selection for the 2015 rugby world cupde malmanche was educated at hamilton boys high school and also attended waikato institute of technology he played club rugby for hamilton old boys he progressed through agegrade ranks and impressed at provincial rugby level in 2006 for waikato winners of the inaugural 2006 air new zealand cup he made his debut for waikato in 2005 against north harbour in hamilton he played over 35 games for them and scored three tries his first super 14 game was against the brumbies in the 2007 super 14 season he was soon selected into the new zealand mori team playing for them in the 2007 churchill cup against canada his first game for the all blacks was against italy in the 2009 midyear rugby test seriesaled de malmanche is a distant cousin of another former all black jules le lievre in genealogy terminology they 3rd cousins twice removed aled jules are also descendants of the first french settlers to arrive at akaroa in 1840 aboard the vessel comte de paristhey trace their common ancestry to emeri de malmanche and his wife rose victoire jerzeau who arrived in new zealand with their then surviving family a daughter justine rose and a son pierrealed is descended from emeris roses son pierre de malmanche and his wife elizabeth marguerite margaret hamiltonalso aboard the compte de paris was an etienne francois le lievre who subsequently married emeris roses daughter justine rose de malmanche from whom jules le lievre is descended
<http://dbpedia.org/resource/Jane_Shepherdson>,Jane Shepherdson,jane elizabeth shepherdson cbe born 23 august 1961 in kingston upon hull yorkshire is an english businesswoman and is currently the chief executive of uk clothing brand whistles and was previously the brand director for highstreet womens wear store topshopshe grew up in bristol where her father was head of the mathematics department at the university and her mother was a biochemist she was educated at clifton high school where she began customising her clothes she studied business studies at the university of north london joining the burton group now the arcadia group after being inspired by her mothers story of a fashion buyer friendshepherdson started as a warehouse picker sending stock to stores and was then promoted to become a buyer in the jersey department she ordered a shipment of tank tops of which 500000 were sold in a week her initiatives at topshop have includedtopshop freshers week party with annual discount evenings and free alcohol to tempt teenagers to spend their student loanstopshop to go 100 select items are delivered by mercedes to hometopshop express a fleet of vespas deliver up to five items within three hours of the online ordershe is credited with being the leading british proponent of fast fashion in the mid noughties a trend demonstrated by topshops reaction to demand for boho chic in 20045a week after topshop owner philip green announced that supermodel kate moss had signed a deal to design clothes to be launched in 2007 shepherdson resigned from topshop since resigning from the brand she is now producing a fashion chain for oxfam aimed at ethically conscious shoppers she is receiving no pay for this work and has hit out at cheap cheap clothes possibly referring to kate mosss range that exploit workers in developing countriesas of january 2008 shepherdson bought a 20 per cent share in whistles and was appointed chief executiveshepherdson is married to a criminal defence lawyer and cycles from their flat in south london to work she lists her hobbies as running horse riding skiing and shoppingalready member of the order of the british empire mbe she was appointed commander of the order of the british empire cbe in the 2015 new year honours for services to uk retail business
